"cell","vpu","HUC4","area_Estimate","AISP_mgafdm_est","AISP_mgafdm_LowQ","AISP_mgafdm_HiQ","Emer_gAFDM","Total_Emerg_gafdm","Total_Emerg_kJ"
12560966,"04",413,26104.174770778,3409.95730030253,226,19150.0648836336,0.653164022039478,17050.3077853029,196189.366531587
12561019,"02",205,11578.1568901241,2971.14615232009,1070.18766992794,8694.88358928122,0.56911145800692,6589.26174877138,75819.3403122379
12561026,"02",205,23794.6520626694,3375.34705444936,599.201,22030.5628568637,0.646534564426262,15384.0650070124,177016.744003188
12561116,"01",108,43347.8847419992,3064.76326635537,1251.476,7625.64959975461,0.587043451093632,25447.0918565522,292806.962447418
12561142,"01",107,569822.91957134,4965.97212174461,1251.476,49342.5135163217,0.951212592628906,542022.736664827,6236784.61943383
12566835,"18",1801,23338.6557618976,3135.83367026818,35.163,59659.0989999999,0.600656709788556,14018.5201808291,161304.10246071
12567015,"17",1704,335687.160866857,11497.4618784892,1344.80244211902,59659.0989999999,2.20229398272328,739281.814454541,8506546.19802118
12567098,"16",1601,75446.0145650208,3676.63943447124,1081.88925757806,28989.334,0.704245944779171,53132.5498071662,611369.684356158
12567138,"14",1404,10340.1722816527,4726.34084538796,925.736,49102.887,0.905312156204766,9361.08366383175,107713.30917788
12567674,"07",706,2478674.42678767,6590.35485769741,915.723347716969,59659.0989999999,1.26235677060799,3128971.4447883,36003509.9294566
12568006,"04",412,56847.1737061888,2630.07818955647,176.729,9996.597,0.503781219904603,28638.5385178327,329529.343455442
12568011,"04",412,35515.5768299209,3000.03921650389,176.729,15765.769,0.574645811768375,20408.877477852,234834.748698904
12568041,"04",413,20167.3845778308,3416.19317694945,226,19149.604,0.654358479891277,13196.6991157322,151847.818375172
12568095,"02",205,21875.0296298936,3104.9239512597,599.201,15765.769,0.594736073660386,13009.8692332875,149698.060332823
12573878,"17",1710,10938.9926000424,2938.42836993645,35.163,45501.5380454794,0.562844494390685,6156.95175911429,70844.9654162486
12574063,"17",1705,9423.04478047788,5755.40760280251,176.729,59659.0989999999,1.10242588022717,10388.2084365384,119531.920375029
12574360,"10L",1018,9155.0371754542,14822.0539560441,2061.11,59659.0989999999,2.83910662926982,25992.1267360437,299078.406288287
12574502,"10U",1015,33480.744727537,19999.4234280727,2372.444,59659.0989999999,3.83081155989595,128258.423936174,1475805.55502159
12574769,"07",709,41859.0375004169,6351.16018347669,584.771135050109,59659.0989999999,1.21653996362024,50923.1919579356,585947.708263986
12574913,"04",405,28535.7148256386,5566.99820182528,584.771135050109,59659.0989999999,1.06633679426665,30428.6826692786,350127.637134055
12575110,"04",413,9033.26581858192,3420.36659046224,226,19149.604,0.655157880973339,5918.21529197102,68097.9442570646
12575198,"02",202,13375.3598932102,2806.44754478649,176.729,10266.6822775636,0.537564082058427,7190.11306319466,82733.0359616494
12575251,"01",108,71830.7111544544,4492.58355970348,1251.476,59801.8518541053,0.860536859785318,61812.9746130004,711250.99238449
12575262,"01",108,137124.071053863,3089.07168114104,1251.476,8698.28847624038,0.591699633143009,81136.2625376464,933594.404889428
12575276,"01",107,61680.7500745393,3636.93009344161,1251.476,45334.4249999999,0.696639775371375,42969.263876665,494425.834796846
12580964,"18",1801,269503.826365547,3993.71750627151,176.729,59659.0989999999,0.764981012828034,206165.310054147,2372241.14013804
12581464,"10U",1014,17677.0642431974,9190.15921445764,1352.186,59659.0989999999,1.76033915590843,31117.6283488092,358054.990595573
12581807,"07",706,34073.4796917289,7331.20389207979,599.201,59659.0989999999,1.4042635138327,47848.1443204146,550564.672622851
12581835,"07",706,13898.6039512977,6529.1543323956,584.771135050109,59659.0989999999,1.25063404866848,17382.0673304512,200006.757737837
12581860,"07",709,57537.8882608861,7297.53150101766,584.771135050109,59659.0989999999,1.39781369864708,80427.2484022914,925436.133740967
12581960,"04",405,33363.8058201671,5073.84691999387,1086.222,59659.0989999999,0.971875589521839,32425.468450167,373103.652721847
12581967,"04",405,5142.57840523124,4862.677948241,226,59659.0989999999,0.931426996541565,4789.93635846404,55115.4027086665
12582002,"04",405,33766.3722239584,5709.68184697969,1070.18766992794,59659.0989999999,1.09366729002976,36929.1768043126,424925.572898823
12582033,"04",409,27171.1885398924,10284.9432276301,1086.222,59659.0989999999,1.97004076397396,53528.3490292102,615923.948104607
12582157,"04",412,19900.4921164364,3000.03921650389,176.729,15765.769,0.574645811768375,11435.7344468397,131585.278412561
12582216,"04",414,31823.1070489418,4466.17108942301,584.771135050109,59659.0989999999,0.855477654111728,27223.9569647751,313252.460815185
12582298,"02",202,28328.3439236283,3029.75652372407,599.201,19149.604,0.580338046068904,16440.0157610064,189167.04135402
12582303,"02",202,19689.1656516939,3577.66722866753,176.729,52548.9042045732,0.685288204749073,13492.7529824565,155254.362192635
12582323,"01",108,793659.122156695,4061.29865777189,1251.476,59659.0989999999,0.777925918831441,617408.001842701,7104205.17320304
12582347,"01",107,47688.6625868157,3811.34240999956,1247.05304497306,45334.4249999999,0.730047774400017,34815.0019856181,400598.820347515
12582361,"01",107,61096.0668438294,5133.22525049024,1251.476,45425.0155454676,0.983249277152929,60072.6635610823,691226.103265593
12588262,"17",1704,372632.582853556,6342.11860874911,1251.476,59659.0989999999,1.21480808524332,452677.0744756,5208728.75745349
12588285,"17",1704,2399.19034977257,3438.97863335337,1251.476,59659.0989999999,0.658722945202168,1580.40173330281,18184.8925442488
12588544,"10U",1014,6922.11610542238,15926.1964745633,2410.287,59659.0989999999,3.05060082253635,21116.6130848936,242978.308461329
12588698,"10U",1017,31565.7636258151,15864.1850974877,2424.462,59659.0989999999,3.0387227851019,95919.605158905,1103698.93676094
12589223,"04",412,16183.2077945248,3963.40502337545,581.187027188842,59659.0989999999,0.759174774947977,12285.8831353448,141367.514296844
12589235,"04",412,18138.7023830472,3247.65460775723,584.771135050109,19229.4839875132,0.622075574262928,11283.6437013185,129835.246249221
12589283,"04",414,31556.9124040473,5121.51810544587,1086.222,59659.0989999999,0.981006819177545,30957.5462605589,356213.006047121
12589321,"02",205,159901.951532202,3837.56381618284,599.201,45425.0155454676,0.73507038249094,117539.188673823,1352464.67447535
12589396,"01",108,871197.353596294,4061.29865777189,1251.476,59659.0989999999,0.777925918831441,677727.001779917,7798265.74598061
12589417,"01",107,99178.2302744985,3468.07909202251,176.729,19149.604,0.664297024568453,65883.8032733141,758091.982364389
12595069,"17",1710,11232.0823385939,13298.2923097639,925.736,59801.8518541053,2.54723602859526,28610.7648090149,329209.76527493
12595437,"14",1404,319062.38137028,5614.82055299665,925.736,52690.2149438536,1.07549697912635,343150.627316596,3948462.69321841
12595459,"10L",1018,23028.2188829519,4934.51429366422,1352.186,45334.4249999999,0.945186968345637,21765.972392377,250450.161332886
12595601,"10U",1015,18086.2726019025,8629.36275160832,1352.186,59659.0989999999,1.65292078055584,29895.1758264824,343988.84064742
12595629,"10U",1015,9446.44282793999,13939.5393443593,2061.11,59659.0989999999,2.67006439720859,25222.610675149,290223.969733601
12595838,"10L",1023,47440.6410605013,8772.21958034641,1086.222,59659.0989999999,1.68028444895899,79713.7714226058,917226.510874214
12595856,"07",710,4596.78665518761,7299.19822470337,1086.222,59659.0989999999,1.39813295306885,6426.91890084495,73951.3423325724
12595947,"07",706,21306.3525339663,7633.54716311735,915.723347716969,59659.0989999999,1.46217618826119,31153.641333864,358469.374008106
12595962,"07",706,40576.7358440757,6613.27368676683,915.723347716969,59659.0989999999,1.26674678293281,51400.4495923973,591439.273234919
12595991,"07",709,163783.910298355,6432.2358676995,584.771135050109,59659.0989999999,1.23206969473796,201793.192364283,2321933.36793962
12596138,"04",405,51225.8338686414,5709.68184697969,1070.18766992794,59659.0989999999,1.09366729002976,56024.0189066315,644640.373549156
12596172,"04",409,26676.2835493386,10020.1618041598,1086.222,59659.0989999999,1.91932291495578,51200.4023021035,589137.429089154
12596182,"04",409,76759.4639241993,10180.2847065374,1086.222,59659.0989999999,1.94999383242688,149680.481232583,1722298.45730271
12596297,"04",412,20158.2813400403,2692.49630417927,176.729,10217.3679507893,0.515737166329953,10396.3748963943,119625.887745361
12596316,"04",413,14404.1964527154,3362.70109059007,584.771135050109,19149.604,0.644112279368275,9277.91980962696,106756.384289473
12596345,"04",414,66919.605920881,5077.02668453128,1086.222,59659.0989999999,0.972484661017897,65078.2902794193,748823.347100138
12596427,"02",202,43580.975384963,2697.62831186526,224.614828386533,8663.836,0.516720182387374,22519.1695495377,259116.824421756
12596460,"01",108,18491.3603789657,3594.80293482531,176.729,53582.682,0.688570482434342,12732.6049370117,146507.718707725
12596501,"01",107,11516.4225236252,3747.35760441727,1247.05304497306,34248.577289738,0.717791734431472,8266.39289767859,95117.2498771387
12602356,"17",1705,119839.156631768,3324.38798303112,176.729,49102.887,0.636773553036477,76310.4055613056,878065.681591163
12602611,"10L",1018,54396.379729623,6649.76934638462,1548.435,52690.2149438536,1.27373738419952,69286.702426734,797247.441473214
12602679,"10U",1015,3161.93401196599,8629.36275160832,1242.0787767016,59659.0989999999,1.65292078055584,5226.42643512489,60137.8757757645
12602802,"10L",1022,6505.57719038427,10693.7228009753,2046.42562632999,59659.0989999999,2.04834089700789,13325.6398177058,153331.474562432
12602915,"10L",1023,17999.2693999559,8595.27389931086,1086.222,59659.0989999999,1.64639119384479,29633.8386357273,340981.764261996
12602918,"10L",1023,23812.5091063567,8657.23372981446,1086.222,59659.0989999999,1.65825935773441,39487.3160567518,454360.802207015
12603029,"07",706,28380.3901849128,6508.5471690534,599.201,59659.0989999999,1.24668682689822,35381.4585857624,407116.753217075
12603043,"07",706,1239557.02218289,12395.5973901226,1086.222,59659.0989999999,2.37432833724816,2943115.36340379,33864956.9290057
12603063,"07",709,36109.0149143394,6497.34553585953,584.771135050109,59659.0989999999,1.2445411977463,44939.1566709311,517092.406234069
12603098,"07",709,22830.6513457447,6397.53515041088,584.771135050109,59659.0989999999,1.22542290767412,27977.2031561965,321919.688116775
12603210,"04",405,100784.513523864,5709.68184697969,1070.18766992794,59659.0989999999,1.09366729002976,110224.725782612,1268300.80721762
12603390,"04",413,95418.3508473746,3922.96938668099,226,19367.3141437336,0.751429486438136,71700.1623740166,825017.918356623
12603418,"04",414,50422.8030051142,5077.02668453128,1086.222,59659.0989999999,0.972484661017897,49035.4024880007,564225.85872818
12603520,"02",202,82124.3155622156,3161.85688679972,1247.05304497306,15765.769,0.605641355424627,49737.8817904201,572308.936821469
12603538,"01",108,46679.8369761046,4653.40345184165,1247.05304497306,53582.682,0.891341282926805,41607.6657770952,478758.606264146
12603544,"01",108,184290.769213423,4435.84364813945,1251.476,59801.8518541053,0.849668551010884,156586.07084225,1801757.62414636
12609560,"16",1601,21502.6839414164,647.422923445481,35.163,14883.374,0.12401133603658,2666.57656394738,30682.9632330605
12609909,"10U",1015,31959.2772862762,22293.7936860917,2424.462,59659.0989999999,4.27028923477549,136475.35774679,1570353.70391344
12609911,"10U",1015,7520.08572542667,22293.7936860917,2424.462,59659.0989999999,4.27028923477549,32112.9411178783,369507.556972867
12609965,"10L",1023,48588.9925943911,7324.71749244671,1086.222,59659.0989999999,1.40302106927995,68171.380345018,784413.98793995
12610154,"07",709,348542.226996966,6312.43930283521,584.771135050109,59659.0989999999,1.2091231299448,421430.468424503,4849189.68492654
12610252,"04",405,44133.4637852162,5073.84691999387,1086.222,59659.0989999999,0.971875589521839,42892.2361338977,493539.515074694
12610257,"04",405,43719.3397215568,4558.09034260425,226,59659.0989999999,0.873084428573508,38170.6747384064,439210.868877474
12610296,"04",409,16955.5069241263,5745.69369306272,1070.18766992794,59659.0989999999,1.10056521870076,18660.6411861333,214718.667808243
12610309,"04",409,93577.7620887421,5326.22856568568,584.771135050109,59659.0989999999,1.02021830946569,95469.7462417587,1098522.6351308
12610314,"04",409,21784.0733556226,5412.72275420135,584.771135050109,59659.0989999999,1.03678593394853,22585.4208392124,259879.144886398
12610445,"04",412,19210.5526763225,3040.92690791127,176.729,15765.769,0.582477689595464,11189.7183387563,128754.494064899
12610475,"04",413,29954.7920227852,6009.04649552238,1251.476,59659.0989999999,1.15100942093598,34478.2478204037,396723.958545475
12610533,"02",205,17721.4009321183,3167.93963942095,599.201,15765.769,0.60680648296649,10753.4609728578,123734.698684188
12610564,"02",202,89680.3495681733,3342.31322982691,599.201,22030.5628568637,0.640207064151749,57413.9933091428,660634.114011651
12610603,"01",110,22521.1537986957,3596.77386302605,176.729,53582.682,0.688948006044574,15515.9040034346,178533.74941552
12610642,"01",107,216249.532621682,3935.9332760509,1251.476,41648.3024437856,0.753912668887774,163033.262284546,1875942.23247713
12616256,"17",1710,625969.331588089,13685.7256645701,1626.77889623485,142561.375,2.62144737671832,1640945.66219772,18881541.262078
12616857,"10U",1015,66263.4274919406,15945.7333664903,2409.33360795959,59659.0989999999,3.05434303799109,202391.238433436,2328814.78503433
12617055,"10L",1023,12600.338428244,8741.04140210648,1086.222,59659.0989999999,1.67431239051203,21096.9027550538,242751.511551026
12617393,"04",409,64509.5916323029,10284.9432276301,1086.222,59659.0989999999,1.97004076397396,127086.52518295,1462321.10201762
12617503,"04",412,8771.64131319523,4361.87464671151,176.729,59659.0989999999,0.835500077266468,7328.70699492836,84327.7670371431
12617655,"02",202,490976.362692205,4861.4091996698,1251.476,59659.0989999999,0.93118397270087,457189.319913951,5260648.90958988
12617656,"02",202,706684.366782818,7858.48251281494,1251.476,59659.0989999999,1.5052616772479,1063744.89522838,12239980.6369453
12617692,"01",108,8969.48129791766,3730.26041137654,1086.222,21034.0951704739,0.714516833783571,6408.84537766909,73743.3793381494
12617707,"01",108,44877.1439940259,3000.8440901713,176.729,15765.769,0.574799982180361,25795.3815680716,296814.558013015
12623409,"18",1801,340139.746535219,3275.93584436715,224.614828386533,49210.1810316207,0.627492734838734,213435.219780738,2455892.35640707
12623673,"16",1601,19948.2759826854,3568.92022267434,176.729,14933.2992072542,0.683612749864401,13636.8957995775,156912.941517839
12623912,"10U",1015,78363.3043470383,14674.6610110797,2364.11500788962,59659.0989999999,2.81087408549438,220269.381442799,2534529.63757156
12623920,"10U",1015,58563.5799689554,14579.2979484993,2364.11500788962,59659.0989999999,2.79260766277303,163545.102180726,1881831.71824252
12624113,"10L",1023,22810.9932043403,9682.0175973456,1086.222,59659.0989999999,1.85455271090292,42304.1892854975,486773.154013577
12624232,"07",708,9186.60253280401,7703.78562373433,915.723347716969,59659.0989999999,1.47563009146238,13556.0271357101,155982.426237048
12624284,"07",709,12755.9165047333,6497.34553585953,584.771135050109,59659.0989999999,1.2445411977463,15875.2636051526,182668.720672688
12624662,"02",205,30779.6669601277,2968.52318018746,176.729,19211.4432330131,0.568609037924506,17501.5968178349,201382.123784417
12624723,"02",202,13787.9378178194,4847.84661721858,1548.435,59659.0989999999,0.928586112926411,12803.28758352,147321.028579773
12624732,"02",202,49407.5708807111,4343.16965471514,1251.476,59659.0989999999,0.831917208999032,41103.008470503,472951.766965843
12624742,"01",110,56369.807552956,3134.39368794639,1251.476,10266.6822775636,0.600380886790748,33843.3550468676,389418.564846782
12624754,"01",108,185433.619239748,4534.52954498141,599.201,52548.9042045732,0.868571449675965,161062.347481728,1853263.90129851
12624787,"01",107,203693.544753814,3919.2137987302,1086.222,59659.0989999999,0.750710118212954,152914.805061351,1759514.20443844
12624789,"01",107,29136.403078258,3280.26990044752,1081.88925757806,45646.693717446,0.628322906378112,18307.0694635352,210650.294782168
12630433,"17",1710,132995.087034613,11911.148221977,925.736,150964.993,2.28153398844162,303432.811365221,3491449.64397392
12630974,"10U",1015,57957.7878558636,11403.3957208302,925.736,59659.0989999999,2.18427597708172,126595.803698361,1456674.61525519
12631111,"10L",1022,24238.5801489949,10622.1317642627,1864.40745359483,59659.0989999999,2.03462791313063,49316.4917457992,567460.212273038
12631152,"10L",1022,25989.8274232075,6455.33002538171,1086.222,59659.0989999999,1.23649329057477,32136.2472319921,369775.728774917
12631328,"07",706,24695.5741393082,6750.31242669155,915.723347716969,59659.0989999999,1.2929960191143,31931.2790518676,367417.262410315
12631475,"04",405,38356.1081376523,4558.09034260425,226,59659.0989999999,0.873084428573508,33488.1207556658,385331.061475069
12631488,"04",405,58047.2019835636,4862.677948241,226,59659.0989999999,0.931426996541565,54066.7310011922,622118.840265218
12631651,"04",412,9963.67725111917,4352.55269689172,581.187027188842,59659.0989999999,0.833714494134092,8306.86213913218,95582.9092039244
12631751,"02",205,223139.779273763,3172.79354269987,1070.18766992794,19149.604,0.607736229209343,135610.128042442,1560397.93832036
12631821,"01",110,65661.4705841392,3137.37221135153,176.729,10111.1082222655,0.600951411332761,39459.353417723,454039.05010103
12631846,"01",108,57929.5568301152,3404.36024623916,1251.476,19150.0648836336,0.65209192816215,37775.3964109287,434662.598802351
12637851,"16",1601,23873.4825723097,865.435850555241,35.163,15029.5723441783,0.165770861974039,3957.52778433398,45537.2934504389
12638263,"10L",1023,126332.620055392,18831.0494975815,1086.222,59659.0989999999,3.60701409016869,455683.540587728,5243322.65977269
12638288,"07",710,115112.45689401,6169.22149867236,1086.222,59659.0989999999,1.18169031810685,136027.275805144,1565197.84905189
12638313,"07",710,287650.305958807,7577.15458738372,1086.222,59659.0989999999,1.45137441031046,417488.293186588,4803829.04555147
12638317,"07",710,19507.069709599,7442.23800823693,1086.222,59659.0989999999,1.42553166574955,27807.9455770173,319972.12578195
12638378,"07",708,20915.5338287368,7703.78562373433,915.723347716969,59659.0989999999,1.47563009146238,30863.5910966834,355131.910953988
12638399,"07",706,13232.6129812859,6750.31242669155,915.723347716969,59659.0989999999,1.2929960191143,17109.7159072829,196872.946087151
12638409,"07",706,9626.92760542594,6455.24247694677,584.771135050109,59659.0989999999,1.23647652101349,11903.4699536058,136967.277021165
12638735,"04",412,22797.7365300655,3561.09616243489,176.729,45501.5380454794,0.682114081639369,15550.6571166619,178933.636112871
12638741,"04",412,24672.8852302539,3260.29783831554,584.771135050109,19229.4839875132,0.624497335767771,15408.1510919975,177293.89054007
12638905,"01",108,38846.5845292406,4918.93005811803,1251.476,59659.0989999999,0.942201868805281,36601.3245401528,421153.140821269
12638941,"01",107,41683.0058337571,4392.03062892837,925.736,59659.0989999999,0.841276338051777,35066.926506814,403497.589850656
12638944,"01",109,59207.204901156,4055.74596029956,176.729,45425.0155454676,0.776862321286135,45995.8466363758,529251.209321459
12644624,"18",1801,28406.7427616864,3043.7904774526,584.771135050109,59659.0989999999,0.583026195173182,16561.8751496094,190569.21640898
12644659,"17",1712,27775.5447618747,2967.13015796772,176.729,45425.0155454676,0.568342209951101,15786.0144925596,181641.775758637
12644876,"16",1601,40952.5760348812,3369.16694673066,1086.222,28989.334,0.645350788895166,26428.7772513998,304102.725443232
12644938,"14",1404,2033.5396655798,5237.48706002999,925.736,49102.887,1.00322022014921,2040.08811098511,23474.2738490502
12645035,"10L",1018,15768.4807654768,5965.39765310849,1841.138,45425.0155454676,1.14264865540208,18017.8333444057,207322.199377404
12645137,"10U",1015,17838.7962869089,13391.05035927,2061.11,59659.0989999999,2.56500347122176,45756.5743983392,526498.023314491
12645237,"10L",1022,7275.29485478997,10633.4395080025,2061.11,59659.0989999999,2.0367938673438,14818.2759433541,170506.492142204
12645516,"07",709,20066.6066467166,6455.24247694677,584.771135050109,59659.0989999999,1.23647652101349,24811.8879750784,285497.988985239
12645811,"04",412,5610.44268804789,3454.40994878296,599.201,52522.661,0.661678753490576,3712.31072435784,42715.7033498235
12645939,"02",202,45913.1994775757,4461.89792812199,1251.476,59659.0989999999,0.854659146729847,39240.1358891421,451516.623608414
12651779,"17",1712,31485.6329584741,3536.51567362138,925.736,49102.887,0.677405784871049,21328.5499063969,245416.959497956
12651984,"16",1601,28806.0543696168,3443.7934758114,1086.222,66929.0378965998,0.659645209497117,19001.7757694312,218643.93289096
12652316,"10L",1022,37618.5995092914,10633.4395080025,2061.11,59659.0989999999,2.0367938673438,76621.3327785872,881643.365616814
12652471,"07",708,39405.9559866935,7359.9354905594,1070.18766992794,59659.0989999999,1.40976693946824,55553.213968181,639223.056524875
12652485,"07",708,42184.8348786756,6405.83119872284,1070.18766992794,59659.0989999999,1.22701198337368,51761.2979127752,595591.374433348
12652555,"07",706,39323.6059031151,6444.17602542872,584.771135050109,59659.0989999999,1.23435678538437,48539.3597722911,558518.143219868
12652752,"04",409,16314.8618903439,10031.9567551776,1086.222,59659.0989999999,1.92158219182292,31350.3480705353,360732.780073615
12652756,"04",409,105604.894912656,10180.2847065374,1086.222,59659.0989999999,1.94999383242688,205928.893753769,2369520.81597774
12652862,"04",412,16202.3330469728,4369.81326779436,176.729,59659.0989999999,0.837020689174265,13561.6879732081,156047.562663719
12652871,"04",412,25485.8146843165,3117.45136513519,176.729,19149.604,0.597135650931321,15218.4885410344,175111.538397412
12652884,"04",412,26771.2002087831,3454.40994878296,599.201,52522.661,0.661678753490576,17713.9343835943,203825.385984828
12652900,"04",413,20280.7078816593,3819.89916190059,226,19168.048,0.731686786855327,14839.1259850828,170746.403147355
12652968,"02",205,283128.218225161,3964.73603284244,1548.435,52690.2149438536,0.759429724620441,215015.98479901,2474081.42908981
12653047,"01",108,144087.394034088,4657.24258261188,1247.05304497306,53582.682,0.892076653453234,128537.000274726,1479010.99366114
12658947,"17",1704,8197.68869892508,1544.33367697822,35.163,15194.7697652247,0.295811092923838,2424.96725347843,27902.8857021495
12659183,"10L",1018,11457.5924204104,6079.41989362901,1835.50738892651,45425.0155454676,1.16448917088705,13342.2422980054,153522.511002
12659245,"10L",1018,13185.098939267,11103.8474092792,925.736,59659.0989999999,2.12689866624254,28043.3693482029,322681.029405097
12659427,"10L",1022,6028.03486406803,23183.1679229802,2424.462,59659.0989999999,4.44064540129196,26768.3652979513,308010.195300876
12659437,"10L",1022,19767.8410051465,16101.6976038443,2424.462,59659.0989999999,3.08421737939573,60968.3187812044,701531.960055928
12659444,"10L",1022,16364.3792441636,9328.87882727863,1086.222,59659.0989999999,1.7869103567378,29241.678752981,336469.376571176
12659499,"10L",1023,15767.9557299092,8704.07275329176,1086.222,59659.0989999999,1.6672311900093,26288.8275955905,302492.394728663
12659536,"07",710,128897.232166782,7361.45097871004,1086.222,59659.0989999999,1.41005722531309,181752.47353963,2091334.83678375
12659551,"07",708,5993.12054002285,7548.69446248952,1070.18766992794,59659.0989999999,1.44592298438146,8665.59073698769,99710.6198151488
12659583,"07",708,52819.4189517796,7601.3747368633,1070.18766992794,59659.0989999999,1.45601368548469,76905.7968531405,884916.551490662
12659633,"07",706,1400991.01706409,6444.17602542872,584.771135050109,59659.0989999999,1.23435678538437,1729322.76817561,19898452.4320127
12659750,"04",405,36646.904652128,8590.76817396609,1086.222,59659.0989999999,1.64552813972733,60303.5128389809,693882.370481733
12659753,"04",405,42569.5200809918,8391.72790314439,1086.222,59659.0989999999,1.60740275210849,68426.3637341237,787347.954306694
12659789,"04",405,23837.7763247825,5795.75197123039,584.771135050109,59659.0989999999,1.11015368665649,26463.5952686502,304503.358958723
12659819,"04",409,7612.10809574882,5251.68503593235,584.771135050109,59659.0989999999,1.0059397870612,7657.32239692441,88108.9801602107
12660006,"04",414,7911.96479661763,3520.37744995017,226,19149.604,0.674314571065901,5335.15314811973,61388.9396988396
12660050,"02",205,569591.688412474,3556.78497057052,1548.435,19150.0648836336,0.681288289651398,388056.147198186,4465168.05773593
12666195,"10L",1018,10996.4021097273,5630.60337135119,1548.435,52690.2149438536,1.07852011642917,11859.840883685,136465.259128122
12666514,"10L",1022,15876.240858316,6610.79964788551,1086.222,59659.0989999999,1.26627289043384,20103.6534008836,231322.687857267
12666680,"07",706,16206.0037732413,7802.25296877401,1081.88925757806,59659.0989999999,1.49449112738208,24219.7288494297,278684.310005963
12666777,"07",712,8801.8083428517,6199.80609218923,584.771135050109,59659.0989999999,1.18754867771509,10452.5758590552,120272.564122218
12666883,"04",409,17715.1719075926,5407.78302437372,1070.18766992794,59659.0989999999,1.03583974796499,18350.0792039172,211145.186359873
12666905,"04",409,22472.0349938571,10142.3296405701,1086.222,59659.0989999999,1.9427236875656,43656.9546903693,502338.749144735
12667044,"04",413,14968.5232603503,3838.30176211227,1540.21453663488,19150.0648836336,0.735211733155732,11005.0339290241,126629.422904315
12667185,"01",110,18974.2512742276,3555.92493832668,176.729,53582.682,0.681123553829216,12923.8094591504,148707.813541715
12673045,"17",1705,134516.29458487,2505.74937629565,35.163,45334.4249999999,0.479966520606864,64563.3178768282,742897.817149724
12673200,"16",1601,8201.09798360616,3687.76094970794,925.736,59659.0989999999,0.706376227648853,5793.06065623833,66657.8524410064
12673538,"10L",1022,17383.6971633881,10633.4395080025,2061.11,59659.0989999999,2.0367938673438,35407.0077741508,407410.734953266
12673560,"10L",1022,7501.16097983718,20371.1185336033,2372.444,59659.0989999999,3.90200830774944,29269.5924610906,336790.565653539
12673588,"10L",1022,18979.5415949523,17557.3814702978,1086.222,59659.0989999999,3.36304794684782,63829.1083930172,734449.635724252
12673590,"10L",1022,10317.7599105611,18628.8507636748,1086.222,59659.0989999999,3.56828371126394,36816.6946255874,423631.296709321
12673800,"07",709,81163.0821839338,6455.24247694677,584.771135050109,59659.0989999999,1.23647652101349,100356.245493523,1154749.13877122
12674128,"04",413,1453.53889615834,3997.28810085149,599.201,28989.334,0.765664946294509,1112.92378086405,12805.8574845122
12674278,"01",108,31907.2773147998,4138.53694694231,1251.476,59659.0989999999,0.792720611892707,25293.5563968184,291040.306679991
12680001,"18",1801,81.854191839695,3336.87482237182,35.163,45646.693717446,0.639165358413514,52.3183638648672,602.001253811095
12680700,"10L",1023,26491.9511193931,18167.7695369454,1086.222,59659.0989999999,3.4799654005007,92191.0732872438,1060796.58477967
12680799,"07",708,93545.306761235,7780.2647341549,1070.18766992794,59659.0989999999,1.49027936679491,139408.640526769,1604105.52222126
12680803,"07",708,21132.2681585215,6690.07011951408,1070.18766992794,59659.0989999999,1.28145684011946,27080.0895789759,311597.050740487
12681175,"05",501,61137.9367330074,3664.33650629962,584.771135050109,52522.661,0.701889366869318,42912.067705227,493767.707050195
12681354,"01",108,161118.366664015,4435.97959435759,1251.476,59659.0989999999,0.849694590978777,136901.404661749,1575256.01274041
12681364,"01",110,14668.4072786412,5128.87742036035,176.729,59659.0989999999,0.982416467248085,14410.4848588388,165814.244028229
12686985,"17",1710,34305.5436999202,15184.561625071,1628.839,142561.375,2.908543559492,99779.1681832743,1148108.99870085
12687237,"17",1705,11285.6918159174,888.300697955387,35.163,15194.7697652247,0.170150534320632,1920.26649265633,22095.5463977501
12687324,"16",1601,6374.31123425066,3606.7016888838,1247.05304497306,45646.693717446,0.690849642369106,4403.69063653145,50671.0663092491
12687360,"14",1404,46554.2165680155,5115.52661978912,1247.05304497306,59659.0989999999,0.979859173466788,45616.5761677295,524887.13367398
12687684,"10L",1022,4341.47865629196,10633.4395080025,2061.11,59659.0989999999,2.0367938673438,8842.69710233948,101748.494208069
12687857,"07",708,48736.6404420474,6414.63794380759,1070.18766992794,59659.0989999999,1.22869888104836,59882.6555772,689039.776399052
12687860,"07",708,51050.3247844728,6414.63794380759,1070.18766992794,59659.0989999999,1.22869888104836,62725.4769398372,721750.700408237
12687927,"07",706,323286.776218653,6444.17602542872,584.771135050109,59659.0989999999,1.23435678538437,399051.225850533,4591682.93024916
12687987,"07",712,207343.673374727,6202.9489628989,584.771135050109,59659.0989999999,1.18815068234233,246355.526999547,2834689.87142029
12688068,"04",405,8732.35336202383,4862.677948241,226,59659.0989999999,0.931426996541565,8133.54966472949,93588.6892172099
12688103,"04",409,31788.5085547864,5407.36507938038,226,59659.0989999999,1.0357596922315,32925.2558372041,378854.456290789
12688219,"04",412,52356.411440637,7747.75861101334,176.729,59659.0989999999,1.48405294568102,77699.6866237649,894051.444136351
12688229,"05",501,32107.9959060964,4992.60142804681,176.729,59659.0989999999,0.956313332396798,30705.3045615418,353310.586937381
