"cell","vpu","HUC4","area_Estimate","AISP_mgafdm_est","AISP_mgafdm_LowQ","AISP_mgafdm_HiQ","Emer_gAFDM","Total_Emerg_gafdm","Total_Emerg_kJ"
11980643,"07",707,14957.0877321213,5656.22217698824,584.771135050109,59659.0989999999,1.08342729873561,16204.9171585637,186461.879285014
11980702,"04",403,129030.692573279,9348.80551762444,1086.222,59659.0989999999,1.79072723655944,231058.775543099,2658677.80078667
11980792,"04",407,3271.05571813881,5877.31240668585,584.771135050109,59659.0989999999,1.12577626998229,3682.47690527055,42372.4205104956
11981066,"04",415,60769.3301389068,4642.57242338835,1086.222,59659.0989999999,0.889266641667587,54040.1381290145,621812.849381506
11981136,"01",108,236158.057086885,3368.24973167834,176.729,34391.7193301775,0.645175099929033,152363.298080077,1753168.28935841
11981195,"01",103,13408.8779338847,6778.35072032657,1086.222,59801.8518541053,1.29836664491074,17409.6398550356,200324.020991967
11981213,"01",102,153766.430586226,5619.2086471044,1086.222,59659.0989999999,1.07633750143912,165504.575702391,1904378.40031956
11981233,"01",105,13430.7438633144,6703.08547551678,176.729,142561.375,1.28394988080188,17244.4019823832,198422.711410292
11986855,"17",1709,10866.5011706799,12158.5286055923,1352.186,142561.375,2.32891873613964,25307.1981726798,291197.27577394
11986857,"17",1709,131804.655814607,11759.3594451167,1621.27660610208,142561.375,2.25245944021028,296884.641253278,3416103.12458085
11986969,"17",1705,22850.9230488464,1010.02710877789,35.163,41731.5271110486,0.193466753580681,4420.89389858228,50869.015644037
11987057,"17",1706,61885.4446571618,785.07330593532,35.163,14883.374,0.150377729966017,9306.19268548159,107081.706135494
11987083,"17",1706,11533.3268035054,3503.91434633033,925.736,49102.887,0.671161127773624,7740.72062442246,89068.601864917
11987094,"17",1706,1339.41202294827,4795.96927558911,1540.21453663488,45334.4249999999,0.918649210458918,1230.44979736061,14158.1705933298
11987119,"10U",1002,6657.15859122053,6021.69593899332,1548.435,49185.6052033053,1.15343237250001,7678.58222798031,88353.6064062554
11987120,"10U",1002,6512.59568311274,5765.61514905579,1548.435,45334.4249999999,1.10438109590256,7192.3875576863,82759.2074325175
11987282,"10U",1009,610.756151020527,28069.1991311126,2972.81387296523,65643.903,5.37654562368801,3283.75831090995,37784.5650044853
11987306,"10U",1009,830.447238579392,27517.1926227257,2972.81387296523,65643.903,5.27081092983187,4377.13038175296,50365.4507376404
11987534,"10U",1017,22170.789778864,14675.4930257107,1086.222,59659.0989999999,2.81103345465209,62322.8317844452,717117.663927719
11987608,"07",701,106497.352766424,12382.308544199,1086.222,59659.0989999999,2.37178291063799,252588.601319591,2906410.74108388
11987611,"07",701,260529.68051688,12549.130723939,1086.222,59659.0989999999,2.40373704856069,626244.845308105,7205886.31253772
11987712,"07",707,38296.3052748405,6336.60161801397,584.771135050109,59659.0989999999,1.21375132718427,46482.1913535915,534847.3348101
11987720,"07",707,15461.0756640509,5645.58805387423,584.771135050109,59659.0989999999,1.0813903739262,16719.4583936492,192382.448006525
11987734,"07",707,45217.5231454223,6209.74923654252,584.771135050109,59659.0989999999,1.1894532482377,53784.1297825859,618867.089343324
11987749,"04",403,14827.199810192,6237.70444568177,915.723347716969,59659.0989999999,1.19480795952301,17715.6563506554,203845.199798816
11987855,"04",406,46849.3791241646,9206.32370272861,1086.222,59659.0989999999,1.76343540059523,82615.8536434587,950619.319948458
11987865,"04",407,31392.405913353,11001.8238036934,1086.222,59659.0989999999,2.10735644248463,66154.988846597,761212.379163368
11993902,"17",1709,41009.090842545,15277.0818185452,925.736,150964.993,2.92626544172325,120003.485329029,1380820.10393847
11993922,"17",1709,29823.2004938312,10750.3528812433,925.736,142561.375,2.05918816802592,61411.5815895618,706632.363560293
11994232,"10U",1002,7421.36008319259,716.528594772632,35.163,14883.374,0.137248257867178,1018.5687424232,11720.1612346925
11994336,"10U",1009,12573.0652308464,32784.7451560177,2424.10661103942,65643.903,6.27979007412908,78956.2102380467,908509.633104084
11994425,"10U",1012,55872.7251044326,24239.6556923322,2372.444,65643.903,4.64301151320904,259417.705934244,2984989.83333238
11994568,"10U",1016,8084.30504657328,17601.6540055543,1086.222,59659.0989999999,3.37152817831329,27256.4622666022,313626.483070658
11994722,"07",703,5010.45895183086,9515.5735568131,1086.222,59659.0989999999,1.82267100407068,9132.41824858847,105082.170577383
11994744,"07",705,22115.9565418707,10097.868021788,1086.222,59659.0989999999,1.9342072378882,42776.8432161072,492211.746466138
11994836,"04",403,10550.988522768,10405.3940253195,1086.222,59659.0989999999,1.99311264451325,21029.3086368431,241973.739829835
11994953,"04",407,18984.9674615487,10021.035847003,1086.222,59659.0989999999,1.91949033445362,36441.4615423593,419313.677237157
11994968,"04",407,40988.3510584086,7914.85985993067,1086.222,59659.0989999999,1.51606053821627,62140.8215662082,715023.363351575
11995187,"04",415,212864.761893176,5851.50194539143,1086.222,59659.0989999999,1.12083237678214,238585.717005893,2745286.5527283
11995313,"01",103,57963.9669535384,6262.67354234935,1086.222,65643.903,1.1995906926102,69533.03526423,800081.870267862
11995314,"01",103,92104.1946333013,6242.49454468074,1086.222,65643.903,1.19572548430487,110131.332734414,1267226.18010854
11995334,"01",103,50469.0643850565,6922.66294367383,1086.222,65643.903,1.32600908847524,66922.438061427,770043.03355381
11995360,"01",102,41805.0237716362,5161.65745916008,1086.222,59659.0989999999,0.988695355838022,41332.4328537148,475591.638631269
12000959,"17",1710,325284.406095547,11944.6460194146,1344.80244211902,142561.375,2.28795036089938,744234.574321247,8563535.12942743
12001064,"17",1707,203583.533264101,7770.65689363224,925.736,150964.993,1.48843902241337,303021.675231078,3486718.90604639
12001433,"10U",1009,58630.6931929272,27718.4602097172,2061.11,65643.903,5.30936295117652,311291.630240325,3581877.1433603
12001529,"10U",1012,88253.7212026902,23573.9974414122,3019.963,65643.903,4.51550727131249,398510.319811132,4585458.9949068
12001768,"07",702,439482.547542952,12497.4766196448,1086.222,59659.0989999999,2.39384290633415,1052052.17889336,12105438.3964364
12001769,"07",702,502736.052337348,12468.4788893849,1086.222,59659.0989999999,2.38828850419401,1200678.73444117,13815609.8578473
12001783,"07",701,1015939.80786203,11248.745918875,1086.222,59659.0989999999,2.15465341065143,2188998.17202648,25187707.4664227
12001832,"07",705,13893.7599394806,12321.8457617164,1086.222,59659.0989999999,2.3602015004583,32792.0730561694,377321.988620814
12001838,"07",705,52853.5592938215,11931.8771405742,1086.222,59659.0989999999,2.28550453195615,120797.049296042,1389951.2477249
12002339,"01",415,65932.8769161105,6542.47592976061,1070.18766992794,59659.0989999999,1.25318574868952,82626.1417213698,950737.699716942
12002402,"01",103,16250.1150747798,6769.91887834712,1086.222,65643.903,1.29675155846377,21072.3620484363,242469.133910332
12002454,"01",105,94685.2592236739,6821.56823597444,176.729,142561.375,1.30664479148478,123720.000795,1423584.18914767
12002474,"01",105,1916.48375082761,7594.87233396388,893.671040996823,142561.375,1.45476817556868,2788.0395696985,32080.5773087358
12008062,"17",1709,327454.607073277,16303.9400369096,925.736,150964.993,3.12295612870389,1022626.37203182,11766850.3497841
12008201,"17",1705,15276.7865538914,10944.8473750128,925.736,66929.0378965998,2.09644282977894,32026.9096329688,368517.635691756
12008240,"17",1705,72587.7419161685,1860.82822844208,35.163,41557.836,0.356434389927989,25872.7675061398,297704.999309398
12008352,"10U",1002,25963.4792865515,757.36779888533,35.163,14883.374,0.145070848142069,3766.54396081907,43339.7380851646
12008515,"10U",1009,7908.30412593484,24906.2691613105,2424.10661103942,65643.903,4.77069872339929,37728.1363978507,434118.801461869
12008536,"10U",1011,5132.29240426421,30471.475523816,2972.81387296523,65643.903,5.83669229783241,29955.6115461927,344684.244256267
12008565,"10U",1012,6956.78077842295,24301.7281774671,2372.444,65643.903,4.65490125565394,32383.1275807902,372616.457508362
12008616,"10U",1012,88984.9966643683,22783.7272283149,4064.313,65643.903,4.36413409404753,388342.457801676,4468462.49069498
12008772,"07",702,93644.0263000038,12886.0774595628,1086.222,59659.0989999999,2.46827788167715,231139.478867493,2659606.41358881
12008883,"07",705,5879.04550640489,10077.9910937799,1086.222,59659.0989999999,1.93039988984827,11348.908797977,130586.219083922
12008927,"07",704,2622.46241280437,6361.53511728123,584.771135050109,59659.0989999999,1.21852724172826,3195.54189041055,36769.502762009
12009472,"01",103,790841.44142139,6027.30474136693,1086.222,59659.0989999999,1.15450671672034,913031.755981793,10505799.9002045
12009516,"01",105,41194.715562143,6839.52189261554,176.729,142561.375,1.31008374439513,53968.5272129445,620988.858375746
12015143,"17",1709,230567.642155394,10667.1219695652,925.736,142561.375,2.04324561149454,471106.322986653,5420784.90544592
12015145,"17",1709,314321.389335419,11028.8236398431,925.736,142561.375,2.11252815579975,664012.784941169,7640463.10992556
12015407,"10U",1002,49297.8172720831,7356.25401945587,2055.30273270903,59659.0989999999,1.4090617680361,69463.6695657219,799283.713857979
12015579,"10U",1009,110114.953307241,27297.1721310736,2364.11500788962,65643.903,5.22866686273584,575754.407449277,6624918.0893151
12015611,"10U",1011,54685.4602316618,30312.0644830607,2972.81387296523,65643.903,5.8061577346788,317512.407898533,3653456.52148447
12015958,"07",705,185848.145224504,10083.0270681244,1086.222,59659.0989999999,1.93136451109366,358940.512139188,4130149.00292957
12015978,"07",705,211488.775599886,12144.2069433414,1086.222,59659.0989999999,2.32617547758997,491960.003585983,5660737.78126211
12016036,"04",403,16300.5318535073,11178.2818756868,1086.222,59659.0989999999,2.14115629798849,34901.986438699,401599.706956891
12016122,"04",406,12107.6131039783,7757.14982735752,1038.01427303955,59659.0989999999,1.48585179654601,17990.1186824302,207003.300619383
12016449,"02",415,23469.2301223874,8663.36042905632,1086.222,59659.0989999999,1.65943290308006,38945.6126750474,448127.692245433
12016510,"01",104,118769.49608,3915.32769488531,226,52548.9042045732,0.749965750177271,89073.0542258136,1024919.09844932
12016514,"01",104,77568.3771197796,4807.76379798784,599.201,59659.0989999999,0.920908405225759,71433.3704693265,821948.077305305
12016542,"01",103,15154.3870888948,7325.75098862863,1251.476,59801.8518541053,1.40321903144296,21264.9243729907,244684.852297817
12016607,"01",105,241037.67563653,6886.97784715883,176.729,142561.375,1.31917374740967,317970.573836358,3658728.40784805
12022285,"17",1707,14106.895593375,9792.03223942846,925.736,150964.993,1.87562558653679,26459.2543215372,304453.409850767
12022568,"10U",1007,12383.6709692106,11012.1851625952,2057.24079837762,59659.0989999999,2.10934112037298,26121.386396525,300565.732571614
12022710,"10U",1012,62544.3373350725,24834.8541897034,2364.11500788962,65643.903,4.75701946410635,297524.630072573,3423467.15593007
12022873,"10U",1016,8139.45760621876,12187.2854563368,1086.222,59659.0989999999,2.33442699874803,19000.9695911221,218634.656600246
12022887,"10U",1017,5180.19748735428,14240.3530449025,1086.222,59659.0989999999,2.72768408837419,14129.9422608922,162586.180624957
12022905,"07",702,14144.8944911547,14486.7802700895,1086.222,59659.0989999999,2.7748862622926,39250.4734050834,451635.572235592
12029258,"17",1709,46509.1357475221,9862.46798022785,925.736,142561.375,1.88911727798752,87861.2119249111,1010975.03501399
12029280,"17",1709,9107.57420370728,14865.8474353803,925.736,142561.375,2.8474950994421,25933.7729128618,298406.958021844
12029386,"17",1707,68064.1096123355,4126.63446460243,925.736,59659.0989999999,0.790440737820183,53800.6450210482,619057.121934691
12029592,"10U",1002,136119.962946132,780.908549300436,35.163,14945.164,0.149579987075156,20360.8222981531,234281.801773699
12029719,"10U",1009,69279.4801535048,28595.1953153638,2364.11500788962,65643.903,5.47729814139621,379464.367881688,4366306.74903064
12029779,"10U",1012,4433.21823288547,24291.6391287043,2364.11500788962,65643.903,4.65296873771071,20627.6258450652,237351.776786243
12029818,"10U",1012,14198.5020280909,23008.5027078431,3019.963,65643.903,4.40718896052679,62575.4813942194,720024.776662586
12030000,"07",702,18668.1131897755,12712.2430490171,1086.222,59659.0989999999,2.43498057829133,45456.4930504475,523045.137284975
12030083,"07",704,967923.89450378,12579.440976096,1086.222,59659.0989999999,2.40954285915138,2332254.10820358,26836081.8960445
12030124,"07",705,50930.2882269025,11451.8531227283,1086.222,59659.0989999999,2.19355780343143,111718.531171134,1285489.27892065
12030297,"04",407,22894.0691561401,10117.6901066004,1086.222,59659.0989999999,1.93800408092788,44368.7994536447,510529.590913363
12030708,"01",103,37838.7206711471,7596.19295099468,1038.01427303955,142561.375,1.45502113461052,55056.1382831431,633503.455154986
12030754,"01",105,2376.91553007439,6823.88061595642,176.729,142561.375,1.30708771885205,3106.83709810894,35748.8210693905
12030764,"01",105,21801.726243482,7961.87884265498,1081.88925757806,142561.375,1.52506684098307,33249.0897701248,382580.651439942
12036323,"17",1710,86280.8871930838,11971.5228211734,1344.80244211902,142561.375,2.29309850745676,197850.573644505,2276567.6256405
12036366,"17",1709,49126.6021865979,12863.1891918578,1352.186,142561.375,2.46389372326252,121042.726772773,1392778.13561092
12036380,"17",1707,38357.3243139663,2769.38917356222,176.729,53582.682,0.530465695578066,20347.2447227216,234125.571401996
12036533,"17",1705,8363.34983000159,985.106375868419,35.163,41557.836,0.18869328438273,1578.10794786474,18158.4991021057
12036870,"10U",1012,138038.162688151,23462.7685031654,2372.444,65643.903,4.49420180198418,620371.359495673,7138303.04803697
12037198,"07",705,20478.0712181851,11541.7424632777,1086.222,59659.0989999999,2.21077575604523,45272.4233797314,520927.139618879
12037338,"04",406,3365.4730181843,7757.14982735752,1038.01427303955,59659.0989999999,1.48585179654601,5000.59413029626,57539.3363602539
12037654,"04",415,42957.7602585088,4275.80917944662,599.201,59659.0989999999,0.8190145726672,35183.0316608626,404833.553805716
12037778,"01",103,10493.0423072372,5967.53835829139,1086.222,59801.8518541053,1.14305869913112,11994.1632896383,138010.839892223
12037804,"01",105,167110.680117314,6093.25272168817,176.729,142561.375,1.16713879515375,195041.357849446,2244243.38409465
12043428,"17",1709,36899.7252055705,11615.4707361696,925.736,142561.375,2.22489811917742,82098.1292080373,944662.123732281
12043456,"17",1707,46554.6951188743,12494.2977046207,925.736,150964.993,2.39323399755904,111416.279104486,1282011.41551577
12043891,"10U",1009,19846.4318160234,30209.5102964409,2394.11053638601,65643.903,5.78651388019311,114841.653175725,1321425.48226648
12043990,"10U",1012,105119.695453812,23174.1822777623,4064.313,65643.903,4.43892423599448,466618.363830286,5369144.20341319
12044136,"07",702,70752.1291403032,12417.5403744945,1086.222,59659.0989999999,2.37853143032696,168286.162922763,1936384.73367078
12044459,"04",407,70941.320085898,11278.433599727,1086.222,59659.0989999999,2.16033997013666,153257.369315824,1763455.92003253
12044744,"02",415,584052.310766339,8511.79525477038,1086.222,59659.0989999999,1.63040118504977,952239.579604498,10956944.7227192
12044780,"01",108,45834.0520720482,4095.47752690517,176.729,53582.682,0.78447274791633,35955.5647770998,413722.706107699
12050582,"17",1707,91412.8471464366,3456.23364457611,925.736,49210.1810316207,0.662028075307341,60517.8712547196,696348.885592431
12050668,"17",1705,13066.0611296892,13659.9102313331,925.736,89388.7802753227,2.61650253116196,34187.3820181487,393377.111191828
12050758,"10U",1002,10264.2660153209,4844.00452207564,1548.435,19349.1440794709,0.927850174585952,9523.70101431215,109584.465721183
12051058,"10U",1012,6316.9612702094,22764.2446750781,4064.313,65643.903,4.36040228695697,27544.4923692397,316940.701446657
12051263,"07",702,48107.9773625284,12761.3969891254,1086.222,59659.0989999999,2.44439582381871,117594.938957329,1353106.16511251
12051300,"07",704,13575.0180767998,12540.0405730546,1086.222,59659.0989999999,2.40199586561038,32607.1372960593,375194.025297106
12051330,"07",704,18767.0600324463,10014.6280822722,1086.222,59659.0989999999,1.91826295210973,36000.155980261,414235.794786873
12051522,"04",407,91980.5672281832,11276.9027366136,1086.222,59659.0989999999,2.16004673927766,198682.324318147,2286138.16476676
12051538,"04",407,281752.616032109,12776.1047217251,1833.18589755573,59659.0989999999,2.44721303263804,689508.673933637,7933831.5566174
12051763,"04",415,302371.626872063,5973.26384748645,1038.01427303955,59659.0989999999,1.14415539425702,345960.127955943,3980790.21232505
12051865,"01",108,37482.0208367407,5055.84579817746,1086.222,59659.0989999999,0.968427544842279,36298.621414652,417670.087307693
12051890,"01",104,23594.3845128436,6554.35134572513,176.729,59659.0989999999,1.2554604383034,29621.8163219935,340843.429509018
12051911,"01",103,13938.7396359742,7080.59249915954,1086.222,59659.0989999999,1.35625987890326,18904.5533307505,217525.24290028
12051950,"01",105,211427.937857724,6122.21137814274,176.729,142561.375,1.17268571285887,247938.522024965,2852904.60368026
12057923,"10U",1008,9615.89028025419,1139.3844456078,35.163,14883.374,0.218244646956836,2098.61657938974,24147.7316707481
12057996,"10U",1009,6639.61132654548,34920.2402482388,2988.397,65643.903,6.68883583061318,44411.2701423425,511018.279892864
12058048,"10U",1011,10267.7992996396,30407.877583593,2972.81387296523,65643.903,5.82451036041465,59804.9033994095,688145.120965305
12058141,"10U",1012,19433.725509882,22697.9976707331,4064.313,65643.903,4.34771293163802,84492.2597092175,972210.186344111
12058238,"10U",1016,11567.4100957196,12086.527686712,1086.222,59659.0989999999,2.31512724093171,26780.026219629,308144.371696161
12058285,"07",702,19074.0069963513,12634.2646263814,1086.222,59659.0989999999,2.42004411555132,46159.9383915047,531139.331101849
12058293,"07",702,16254.0790326372,12648.5202435846,1086.222,59659.0989999999,2.42277472342969,39379.9718329018,453125.645895285
12058578,"04",406,227295.026535744,8811.12157789096,1086.222,59659.0989999999,1.68773597487086,383613.993193601,4414054.41268217
12058852,"04",415,37099.2200569808,4658.8846142375,1086.222,59659.0989999999,0.892391178207198,33107.0166972173,380945.88762653
12059039,"01",105,46976.4382337696,6837.34433640745,176.729,142561.375,1.30966664199594,61523.4741145505,707919.854899076
12064642,"17",1709,28338.8108443171,15113.5142602066,925.736,142765.652592004,2.89493471383696,82039.0072620728,943981.83706104
12065044,"10U",1008,21555.7588541359,10839.462013444,925.736,59659.0989999999,2.07625667477334,44755.288200704,514976.723681401
12065385,"07",702,540778.65760722,12435.1873900803,1086.222,59659.0989999999,2.38191164733907,1288086.98318702,14821372.8720415
12065466,"07",705,21869.7499496788,11978.3527051528,1086.222,59659.0989999999,2.29440674509647,50178.1017981161,577374.328340023
12065501,"07",704,20293.4594614357,10805.1974645928,1086.222,59659.0989999999,2.06969343407264,42001.2398019527,483287.265781169
12065565,"04",403,15160.1151017845,9333.30487364854,1086.222,59659.0989999999,1.78775814865837,27102.619307814,311856.289065362
12065963,"02",415,259307.025684362,8485.50406220428,1086.222,59659.0989999999,1.62536520964939,421468.618165022,4849628.65491582
12066012,"01",108,241451.350340441,7028.70524198162,1548.435,59659.0989999999,1.34632107715114,325071.042069938,3740429.94557775
12066031,"01",104,64656.6230682656,4815.33689258217,599.201,59659.0989999999,0.922359001960233,59636.6183233644,686208.748737793
12071732,"17",1709,58693.7714336943,13010.9951511762,1352.186,142561.375,2.49220537832671,146276.932841332,1683135.52773878
12072066,"10U",1008,29430.1538272128,5350.09381136589,1835.50738892651,29251.5312398863,1.02478960420127,30159.7156921719,347032.768611976
12072271,"10U",1012,172503.298318978,23145.2769049313,4064.313,65643.903,4.43338752455965,764773.970712748,8799871.69400624
12072371,"10U",1016,356.939024060965,17578.1676205313,1086.222,59801.8518541053,3.36702945285905,1201.82420688803,13828.7902365571
12072372,"10U",1016,7670.20123806223,12893.4827674737,1086.222,65643.903,2.46969633952679,18943.0679210762,217968.411033863
12072421,"07",702,48029.5668796822,14528.7735820506,1086.222,59659.0989999999,2.78292991742481,133662.918590424,1537992.37276071
12072484,"07",702,84924.9610289633,12923.6892702951,1086.222,59659.0989999999,2.47548227733687,210230.235930723,2419014.20973686
12072517,"07",704,143742.148662493,12669.7031353593,1086.222,59659.0989999999,2.42683222373585,348838.078283166,4013905.34776525
12072563,"07",704,22666.139412798,11253.0246967461,1086.222,59659.0989999999,2.15547299386539,48856.2513794741,562164.456497918
12072592,"07",707,39789.9636411965,11133.4034092746,1086.222,59659.0989999999,2.13256000277326,84854.4849730178,976378.131342029
12072741,"04",407,5374.71201300621,11221.396434806,1086.222,59659.0989999999,2.149414723641,11552.4851360857,132928.67021837
12073135,"01",103,83207.0747987404,6437.99597079373,1251.476,65643.903,1.23317302002125,102608.719716697,1180667.23342018
12073187,"01",105,19226.4150865152,6837.34433640745,176.729,142561.375,1.30966664199594,25180.1944839764,289735.907829875
12078786,"17",1709,163791.629782638,15077.0661746157,925.736,142765.652592004,2.88795322518955,473022.565489821,5442834.14980862
12079172,"10U",1008,22192.4015785381,29780.9338991771,2988.397,59659.0989999999,5.70442174274517,126594.818088345,1456663.27433354
12079200,"10U",1008,17727.8310466968,3141.58442102893,169.737293344923,19149.604,0.601758243668849,10667.8684747183,122749.828604346
12079448,"10U",1016,1552.61123029888,17623.8790964496,1086.222,59801.8518541053,3.37578530779645,5241.28217996272,60308.8134037411
12079494,"07",702,11494.4748345613,14528.7735820506,1086.222,59659.0989999999,2.78292991742481,31988.3179021874,368073.579941519
12079524,"07",702,91940.4753258037,12455.9609747988,1086.222,59659.0989999999,2.3858907464749,219359.929306339,2524065.02656339
12079587,"07",704,145976.166081581,12536.4111524291,1086.222,59659.0989999999,2.4013006642443,350532.664575537,4033404.10493842
12079638,"07",704,5535.60922478326,10949.4489013295,1086.222,59659.0989999999,2.09732423419896,11609.9673781932,133590.08963718
12079672,"07",707,34663.0809707912,10047.3196337832,1086.222,59659.0989999999,1.92452489130461,66709.9621375946,767598.179336232
12079709,"04",403,19890.8003795652,8508.30127826447,1086.222,59659.0989999999,1.62973192747657,32416.6724416406,373002.441449738
12079798,"04",406,502.326818317175,8856.35152079431,1044.41557751137,59659.0989999999,1.69639959403722,852.147010667263,9805.22957824287
12080069,"04",415,264965.68549037,4658.8846142375,1086.222,59659.0989999999,0.892391178207198,236453.040259229,2720746.90774282
12080180,"01",104,11769.3379158229,3800.83113104606,176.729,53582.682,0.728034379910461,8568.48263150277,98593.2453993867
12080209,"01",103,681437.798240334,6437.99597079373,1251.476,65643.903,1.23317302002125,840330.707612666,9669265.28714514
12080238,"01",105,34221.528290838,8309.28869509101,1086.222,142561.375,1.59161184331877,54467.3897241662,626729.019861118
12086067,"17",1706,18252.5993694589,721.802844369705,35.163,14994.7344084124,0.138258519807924,2523.57737146843,29037.5430248015
12086116,"17",1706,7693.8958992064,7244.51919552314,1548.435,59659.0989999999,1.3876593982776,10676.5069539032,122849.227265087
12086219,"10U",1008,47071.6385470233,11362.7905694504,2057.24079837762,59659.0989999999,2.17649821869501,102451.337448652,1178856.31435291
12086284,"10U",1009,20399.7097229734,5438.06350325385,1548.435,49102.887,1.04163985560061,21249.1506901324,244503.352416009
12086291,"10U",1009,7656.07555178553,34852.1661268824,2988.397,65643.903,6.67579649815643,51110.4023582309,588101.844734984
12086358,"10U",1012,38170.3350466583,19545.4337660757,2364.11500788962,59801.8518541053,3.7438516107001,142904.070345394,1644325.68542928
12086384,"10U",1012,34355.6778019927,23350.6954218515,2372.444,65643.903,4.4727346403435,153663.830197453,1768132.862167
12086451,"10U",1014,5091.58996197708,20030.1833597353,3019.963,65643.903,3.8367035048422,19534.9210523368,224778.569088713
12086455,"10U",1013,777916.337163955,15077.3987106809,2364.11500788962,65643.903,2.88801692117596,2246635.54498873,25850911.8984128
12086562,"10U",1017,4158.55982285738,14312.1112988816,1086.222,59659.0989999999,2.74142910206671,11400.3969210666,131178.667172253
12086654,"07",704,124245.747872518,11816.1106193186,1086.222,59659.0989999999,2.26332990629906,281209.116890363,3235732.70349896
12086743,"07",707,17655.6854171082,11058.6927332898,1086.222,59659.0989999999,2.11824946416,37399.1461741671,430333.275453053
12086752,"07",707,2503.93178514391,10047.3196337832,1086.222,59659.0989999999,1.92452489130461,4818.87904663823,55448.4317501428
12086770,"04",403,14882.7262376919,10462.5746255455,1086.222,59659.0989999999,2.0040653654822,29825.9561969116,343192.364979763
12086864,"04",406,34624.1855412647,8601.33806252604,1086.222,59659.0989999999,1.64755276065842,57045.17247406,656390.277072771
12086880,"04",406,25868.9190688133,10365.4607723644,1086.222,59659.0989999999,1.9854635856494,51361.7968112402,590994.515008535
12087190,"02",415,464362.41228235,8349.33949441686,1086.222,59659.0989999999,1.59928341773152,742647.10578097,8545268.92266873
12087249,"01",104,20953.8917873055,3800.83113104606,176.729,53582.682,0.728034379910461,15255.1536140818,175533.425060433
12087278,"01",103,25719.7102600932,5358.20973212902,1038.01427303955,59659.0989999999,1.02634417717136,26397.2748639811,303740.243222399
12087280,"01",103,19654.2022794932,5378.92671174935,1038.01427303955,59801.8518541053,1.03031243382141,20249.968985403,233006.268130539
12087319,"01",105,19630.4322388325,6113.71951144142,176.729,142561.375,1.17105912891051,22988.3968777439,264515.98867376
12087324,"01",105,28140.1807559594,6246.72256294332,176.729,142561.375,1.1965353447138,33670.7208811404,387432.149818843
12092907,"17",1710,52783.4433555081,10899.8699552362,925.736,142561.375,2.08782758043268,110202.728827836,1268047.69925749
12093327,"10U",1008,114569.225763411,12686.3109674952,925.736,59659.0989999999,2.43001338921093,278404.752596618,3203464.28575299
12093718,"07",702,19517.1640630905,14191.1253715595,1086.222,59659.0989999999,2.71825471953327,53052.6233264008,610450.010305231
12093979,"04",407,119414.330252901,8872.41494243507,1086.222,59659.0989999999,1.69947647980516,202941.845616491,2335150.34658615
12094226,"04",415,31367.3328798856,3838.65117551232,1070.18766992794,59659.0989999999,0.735278661929801,23063.7305482289,265382.815553196
12094384,"01",105,18033.8381730579,8063.67176806349,1086.222,142561.375,1.54456487885267,27854.4330730177,320507.034154679
12094397,"01",105,15506.5344591737,6113.71951144142,176.729,142561.375,1.17105912891051,18159.0687361807,208947.324412864
12100234,"17",1706,125332.14521762,7480.32310857383,1251.476,59659.0989999999,1.43282671818719,179579.246315523,2066328.59772957
12100634,"10U",1014,6407.20500858128,20465.4447307664,2988.397,59659.0989999999,3.92007612294385,25116.7313689457,289005.669496774
12100835,"07",704,125466.993759066,12038.1447302354,1086.222,59659.0989999999,2.30585967431215,289309.281366204,3328937.24604023
12101339,"02",415,272796.451134622,8451.65396949746,1086.222,59659.0989999999,1.61888135640676,441625.088835767,5081559.08468875
12101403,"01",104,11073.3678994775,4702.88392027787,176.729,60972.6147610427,0.900819073681936,9975.10101374659,114778.499814675
12101404,"01",104,11862.6525315046,4702.88392027787,176.729,60972.6147610427,0.900819073681936,10686.1036648407,122959.651819489
12101428,"01",103,510445.148182124,5356.30684374351,1038.01427303955,59801.8518541053,1.02597968632238,523706.353016676,6026027.15098638
12107258,"17",1705,125662.839048639,912.93112512973,35.163,45425.0155454676,0.174868396587212,21974.4591750324,252849.11449751
12107562,"10U",1012,14594.7863502875,28102.5966708129,2410.287,65643.903,5.38294279216719,78562.8999875002,903984.008706171
12107613,"10U",1012,77595.4058635831,23297.1892434931,4064.313,65643.903,4.46248574055306,346268.392198667,3984337.25483396
12107660,"10U",1014,5730.2090282226,19604.5464979995,4047.33292661842,65643.903,3.75517442396047,21517.9343867289,247596.112020896
12107860,"07",702,10755.6978907734,14260.1660109728,1086.222,59659.0989999999,2.73147918475441,29378.9649061545,338049.059692666
12107887,"07",704,7224.88958018739,14310.000853145,1086.222,59659.0989999999,2.7410248544166,19803.6019097091,227870.145374068
12108457,"01",104,23318.1985188574,3724.07940395728,176.729,53582.682,0.713332885918341,16633.6378438733,191394.953850528
12108460,"01",104,73549.5881299525,8927.91648125372,1251.476,59659.0989999999,1.71010758310987,125777.70839564,1447261.20165443
12108465,"01",104,860176.490801791,7132.61399083035,1251.476,65643.903,1.36622439274899,1175194.10380263,13522370.955405
12114122,"17",1710,366482.299199447,9928.37133470367,925.736,142561.375,1.90174080851428,696954.34398573,8019505.1590718
12114676,"10U",1012,31237.2496870561,14587.7191926179,1251.476,59659.0989999999,2.79422071924111,87283.77028768,1004330.70281519
12114722,"10U",1012,3559.29823735356,23142.0468764001,4064.313,65643.903,4.43276882519162,15777.5462661004,181544.336110884
